address,entity,source
39C7fxSzEACPjM78Z7xdPxhf7mKxJwvfMJ,Antpool,bitcoin-data-mining-pools
3FaYYQF6wCMUB9NCeRe4tUp1zZx8qqM7H1,Antpool,mempool-mining-pools-coinbase-tag
15MdAHnkxt9TMC2Rj595hsg8Hnv693pPBB,MARA Pool,mempool-mining-pools-coinbase-tag
1A32KFEX7JNPmU1PVjrtiXRrTQcesT3Nf1,MARA Pool,mempool-mining-pools-coinbase-tag
3D72db1KMCnj7FL7MBsmxTw81z2bVu4UN5,MARA Pool,bitcoin-data-mining-pools
3LC8dDKyBsrWPfzhXyt7aAyjXxGYkfDdHu,MARA Pool,bitcoin-data-mining-pools
1AqTMY7kmHZxBuLUR5wJjPFUvqGs23sesr,Braiins Pool,mempool-mining-pools-coinbase-tag
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,Braiins Pool,mempool-mining-pools-coinbase-tag
1MkCDCzHpBsYQivp8MxjY5AkTGG1f2baoe,Luxor,mempool-mining-pools-coinbase-tag
39bitUyBcUu3y3hRTtYprKbTp712t4ZWqK,Luxor,mempool-mining-pools-coinbase-tag
32BfKjhByDSxx3BM5vUkQ3NQq9csZR6nt6,Luxor,mempool-mining-pools-coinbase-tag
37dvwZZoT3D7RXpTCpN2yKzMmNs2i2Fd1n,Ocean Mining,mempool-mining-pools-coinbase-tag
bc1qvfzssz36y4gxcg9gh234rzem9k0vrdlx4kq5sg,NiceHash,bitcoin-data-mining-pools
14yfxkcpHnju97pecpM7fjuTkVdtbkcfE6,Bitfury,mempool-mining-pools-coinbase-tag
1AcAj9p6zJn4xLXdvmdiuPCtY7YkBPTAJo,Bitfury,mempool-mining-pools-coinbase-tag
1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,Bitfury,bitcoin-data-mining-pools
1Nd99aNgYWpKkqcqSMgWtdtVDadewAS5F7,Bitfury,bitcoin-data-mining-pools
