address,entity,source
1E5Qgy1FEAmaHF5gXm7XkPkESFVYxqK2c5,Bittrex,walletexplorer
145RMxC4JjqYHfR3gsRiLPqz2G8ZRme9kH,Bittrex,walletexplorer
15saidKSYmeBn8xgDqYhVimSbD8RG2sLNq,Bittrex,walletexplorer
1QApU5d6ef6A3KVzD7uY3LSrKc9achdTNi,Bittrex,walletexplorer
# HitBTC - addresses from WalletExplorer.com HitBtc.com cluster
1Axkqh16GtQKsdsH7bvQXuSTX9Y7UUiuq1,HitBTC,walletexplorer
1wGVnVVasYUcoLfbVcjtwZ7WR2MEFkWzW,HitBTC,walletexplorer
1F2XmKNwdw1c7ARDzp9W4wviKPRpp6zJiV,HitBTC,walletexplorer
1FaFMvacpfJhuiFvTEFViUxSnLwXZBXx6e,HitBTC,walletexplorer
3Gqf3GawHVSJbHV7R4EJPeFb3cNcTiVwFN,HitBTC,walletexplorer
19n49Jd8qN5zoKCoQhNMBbTZ3KPa5q7peD,HitBTC,walletexplorer
1KhYkXPXg8DQCxsbjagTuXwvaeNyCRRQrA,HitBTC,walletexplorer
178fcoX4PrVMJY95opngXrJ7y9PgyW77x4,HitBTC,walletexplorer
151n2G7HJh46pr7xgXXF7kdz2WRpYdgNQm,HitBTC,walletexplorer
3CGYHkLLSU4RK9oC1ua4xBJsc4Sa3JD57u,HitBTC,walletexplorer
# Coincheck - labeled on bitinfocharts.com as CoinCheck and in github exchange address gists
336xGpGweq1wtY4kRTuA4w6d7yDkBU9czU,Coincheck,bitinfocharts-labeled
# CEX.IO - officially published wallet addresses on blog.cex.io/wallet-address-list
3HfJ6brzer2fZob1ZZCyeUUUTD6vzXWdJv,CEX.IO,exchange-published
3FnBbsWjxLejVsMMHEqDt6B19dEupBaZwK,CEX.IO,exchange-published
32L7Yo5JzwnGtRgeGxrXxc8LT6CpQsL3d4,CEX.IO,exchange-published
3E4ujC6LQVFxhEcZ1E7ZTGYhcb67WFAuoC,CEX.IO,exchange-published
# CEX.IO - addresses from WalletExplorer.com Cex.io cluster
1E3tRKbTEfZXNKAdrQkCAaFtexPqAjjNEN,CEX.IO,walletexplorer
18b1GwzMpZYsSSrKVf4WYPuXULyoMf6Kwo,CEX.IO,walletexplorer
18SsvshJTLF7MEuBYwvGm4NZPpGAf1Cc92,CEX.IO,walletexplorer
18eq4M8XPTg1dkX7hT1iDQS2MAEtjCsnfQ,CEX.IO,walletexplorer
1PNfdAKFEX38ur8wD2FP63BBCcedBQyeR9,CEX.IO,walletexplorer
1NBsZso7cEzwoaaoxoVSmftRzao2MkGNJj,CEX.IO,walletexplorer
13Sv1NRZr8N9xgRmTU1KzY3XvrArNuB48T,CEX.IO,walletexplorer
17jovrB8sf3wskHpbjusBJPSzbTShVu6jV,CEX.IO,walletexplorer
19B2WppuLkEM6HuKJt8pmT8YiLkGRN9Z15,CEX.IO,walletexplorer
1924C8xEYUNcT7LCc5KBjX8bov2Ki3yF5L,CEX.IO,walletexplorer
# FixedFloat - victim address from February 2024 hack analysis
bc1qns9f7yfx3ry9lj6yz7c9er0vwa0ye2eklpzqfw,FixedFloat,exchange-hack-report
# LocalBitcoins - addresses from WalletExplorer.com LocalBitcoins.com cluster
1C7HwtMQsnqx9H6ZDcjHxCrxWiZfQbuBQo,LocalBitcoins,walletexplorer
1G1Xg7LVHme5P6s8S8joctm82RWSL1Cfjx,LocalBitcoins,walletexplorer
1P3YFf2USq9tFKjLeiasATqK644EfwfnCR,LocalBitcoins,walletexplorer
16vXbinRnzVaU4fRrx1Jz6npzjzCaiv63C,LocalBitcoins,walletexplorer
18RdNBDtKH6XB9WsfMrLaHkLkg327T3Pbd,LocalBitcoins,walletexplorer
1MM5aXT6RHh2mfE6s7qkWmVxSPEfgxo35r,LocalBitcoins,walletexplorer
16CP2eBrPaLuXthYqBYPQE3Qfoo8eTnCvg,LocalBitcoins,walletexplorer
1Ba2aDWtNtKR1M3AE2kYHf8ButeABiFHeT,LocalBitcoins,walletexplorer
125yC4agj37XkhCscw4CkQWtgWKamkQrPa,LocalBitcoins,walletexplorer
171Mt8tTcem33994CTcnkNJXaEqBbiKBzE,LocalBitcoins,walletexplorer
# LocalBitcoins-old - addresses from WalletExplorer.com LocalBitcoins.com-old cluster
1Q1wVsNNiUo68caU7BfyFFQ8fVBqxC2DSc,LocalBitcoins,walletexplorer
1GvhCCN7N1xZFidW85adhm5RU2GZ1guera,LocalBitcoins,walletexplorer
14PJWCBytM4KMCBYsxMcz42omEF2HweLQM,LocalBitcoins,walletexplorer
1H2WMEgVKyWuTdoRSwF2j53rj4M9abULSF,LocalBitcoins,walletexplorer
19Fb13rC4xFwnPgWynCdpoaq1r5emADbDh,LocalBitcoins,walletexplorer
# Paxful - addresses from WalletExplorer.com Paxful.com cluster
1BQ3PsGSbqivWJm2TMBh2EiRzTS4pxcxwJ,Paxful,walletexplorer
1DzujaTWuxobfigBhrPcDj6gWZtR9UKMeo,Paxful,walletexplorer
1G3GoKKSMxV9G8aU84vbkuCW4ie6hEfdx5,Paxful,walletexplorer
15KTaGQBrdASkyasXL5j926cDrZF2gcf8E,Paxful,walletexplorer
1LNVU1KWF7ni6T6FqnDkyW7PyS9WdjEKK8,Paxful,walletexplorer
1DrEfdkrBhL5NbGXpKx6MW9pbAZb3UhFJv,Paxful,walletexplorer
17daZhzRDAm2eGPoMHfgQN69Q8kb7n8e9q,Paxful,walletexplorer
1N3qUVYjzumfgGFaFnjkiVbwPHwS9jd5c7,Paxful,walletexplorer
1Gey8V3QkL9TYEw1D8tEA1EiQ1Kvp6nkAN,Paxful,walletexplorer
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,Paxful,walletexplorer
# EXMO - addresses from WalletExplorer.com Exmo.com cluster
1MynxXAan9JWpwCXD5ZtY5UongLyRrimx9,EXMO,walletexplorer
15rpUrFCcAPFoePau5BdyZxPv7KFJ7xSDr,EXMO,walletexplorer
19W5TDzh7MzWHLgCKKKCf6qjUc8Qm4htnZ,EXMO,walletexplorer
1JeEQUWykMAWjU55VnpACS7xir7w4VciXm,EXMO,walletexplorer
1KAqexqZ4FVUhG2qmmXZvccbp5MMrxzuvC,EXMO,walletexplorer
17nhqh2EBQaagQbGzKqM62qCPE8yN5m76w,EXMO,walletexplorer
15R5spM8byHjR59foq2scbeTJQrbcmKybM,EXMO,walletexplorer
196kwqVNG4moAJ8KHxZP3DH1t3HYQyCCSN,EXMO,walletexplorer
14c4WuYepQRQDV5JAn8pqqP61DXxkckCQS,EXMO,walletexplorer
1AoPqJNn9gbGyzAdpUwpWMRebA2oGVFYD9,EXMO,walletexplorer
# YoBit - addresses from WalletExplorer.com YoBit.net cluster
1P1AQ5Q3AjHJFExfsBtpBVNuaL1svaB7wG,YoBit,walletexplorer
1Ntz6fXR85HDKBfkprp8rdUDZMDK9fMkwm,YoBit,walletexplorer
1NrPkZ4vLDXq75FfQybTrAnt2B2dp7xQCX,YoBit,walletexplorer
1A1GR9S3yizXCFprafx5LmgxyE1mLGatyN,YoBit,walletexplorer
1FPkHKzod8bg322a3DgSfG9Ap5bm6BUPLw,YoBit,walletexplorer
14VKiCzJ6ogBgGcWsdtsWYypog9NjGFPCQ,YoBit,walletexplorer
1AGHzU2AubnLvWfMRY4evMpgGv3KfptMpB,YoBit,walletexplorer
1EU4eLcupVkcq86nuP5TijezzWtbRtTTQf,YoBit,walletexplorer
1KcvZFLCVJVtcfnX4TQEQ1BgjeoDEEZsdF,YoBit,walletexplorer
12QfbtLnjhDfbQCwqD7NVKHqTP81LkYGk5,YoBit,walletexplorer
# Luno - addresses from WalletExplorer.com Luno.com cluster
1N7LMfyqTy8aqkn1Zd6rrMDWEznX2HUGKb,Luno,walletexplorer
3EWMHqKbhS5n6GJoLRmHZi2SaWT8R7b6n7,Luno,walletexplorer
3G7QWCpGULSssbANuib7dwKa3aRRFJXffd,Luno,walletexplorer
37WsywFutt6PmkYsdq3YiqYNQd7Kjk2tWY,Luno,walletexplorer
1757jTnwZTQtH6kdvTDA8gZzcEe9bWF5RQ,Luno,walletexplorer
332Mi714DKcM6ywxi1R1kJoUBLcspAPqd6,Luno,walletexplorer
3Qob4b6pACnLVzFgqpsJGEdxo6VwDvmrQi,Luno,walletexplorer
1EA51xQk1CyGUK32jPXmYhRJnLGcagGS8Z,Luno,walletexplorer
3QofsSpqaYo1zAmrqF3VCR2nw7L1wekti3,Luno,walletexplorer
35NLMPdGHGaMFBtHRnrHjk63WH8PvrXf8m,Luno,walletexplorer
